season,school,player_name,jersey_number,position,class_year,height,weight,hometown,high_school,profile_url,roster_url,team_record_2025,team_w_2025,team_l_2025,team_t_2025
2025,Pacific,Alek Newman,16,"CTR 6'6""",Sr.,6-6,,"Dana Point, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/alek-newman/5809,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Lukas Peters,17,"ATT ATT 5'10""",Fr.,5-10,,"Walnut Creek, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/lukas-peters/5827,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Lukas Peters,17,"ATT ATT 5'10""",Fr.,5-10,,"Walnut Creek, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/lukas-peters/5827,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Nash Brandon,18,"ATT 5'11""",Sr.,5-11,,"Honolulu, Hawai'i",,https://pacifictigers.com/sports/mens-water-polo/roster/nash-brandon/5803,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Nash Brandon,18,"ATT 5'11""",Sr.,5-11,,"Honolulu, Hawai'i",,https://pacifictigers.com/sports/mens-water-polo/roster/nash-brandon/5803,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Jonah Martorana,19,"ATT 6'2""",Jr.,6-2,,"Fresno, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/jonah-martorana/5807,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Jonah Martorana,19,"ATT 6'2""",Jr.,6-2,,"Fresno, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/jonah-martorana/5807,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Charlie Donlin,20,"UTL 6'2""",Sr.,6-2,,"Stockton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/charlie-donlin/5805,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Charlie Donlin,20,"UTL 6'2""",Sr.,6-2,,"Stockton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/charlie-donlin/5805,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Daniel Warman,21,"ATT 6'1""",Sr.,6-1,,"Auckland, New Zealand",,https://pacifictigers.com/sports/mens-water-polo/roster/daniel-warman/5817,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Daniel Warman,21,"ATT 6'1""",Sr.,6-1,,"Auckland, New Zealand",,https://pacifictigers.com/sports/mens-water-polo/roster/daniel-warman/5817,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Ryan Smith,22,"ATT 5'10""",R-So.,5-10,,"Merced, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/ryan-smith/5814,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Ryan Smith,22,"ATT 5'10""",R-So.,5-10,,"Merced, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/ryan-smith/5814,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Landon Mauge,23,"CTR CTR 6'7""",Fr.,6-7,,"Hanford, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/landon-mauge/5828,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Landon Mauge,23,"CTR CTR 6'7""",Fr.,6-7,,"Hanford, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/landon-mauge/5828,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Ethan Braga,24,"ATT 6'4""",R-Sr.,6-4,,"Pleasanton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/ethan-braga/5802,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,Ethan Braga,24,"ATT 6'4""",R-Sr.,6-4,,"Pleasanton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/ethan-braga/5802,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,RS Nathan Rasmussen,RS,"ATT ATT 6'0""",R-Fr.,6-0,,"Stockton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/nathan-rasmussen/5812,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Pacific,RS Nathan Rasmussen,RS,"ATT ATT 6'0""",R-Fr.,6-0,,"Stockton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/nathan-rasmussen/5812,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18,8,
2025,Loyola Marymount,Finn Friedland,1,"Goalkeeper GK 6'2"" 185 lbs",Sr.,6-2,,"Mercer Island, WA",,https://lmulions.com/sports/mens-water-polo/roster/finn-friedland/13488,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Finn Friedland,1,"Goalkeeper GK 6'2"" 185 lbs",Sr.,6-2,,"Mercer Island, WA",,https://lmulions.com/sports/mens-water-polo/roster/finn-friedland/13488,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,A Travers Clark,1A,"Goalkeeper GK 6'4"" 190 lbs",So.,6-4,,"Los Angeles, CA",,https://lmulions.com/sports/mens-water-polo/roster/travers-clark/13485,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,A Travers Clark,1A,"Goalkeeper GK 6'4"" 190 lbs",So.,6-4,,"Los Angeles, CA",,https://lmulions.com/sports/mens-water-polo/roster/travers-clark/13485,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,B Adrien Ramirez,1B,"Goalkeeper GK 6'4"" 200 lbs",Fr.,6-4,,"Fremont, CA",,https://lmulions.com/sports/mens-water-polo/roster/adrien-ramirez/13752,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,B Adrien Ramirez,1B,"Goalkeeper GK 6'4"" 200 lbs",Fr.,6-4,,"Fremont, CA",,https://lmulions.com/sports/mens-water-polo/roster/adrien-ramirez/13752,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,C Roberto Barrera Sanchez,1C,"Goalkeeper GK 6'2"" 185 lbs",Gr.,6-2,,"Guanajuato, Mexico",,https://lmulions.com/sports/mens-water-polo/roster/roberto-barrera-sanchez/13744,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,C Roberto Barrera Sanchez,1C,"Goalkeeper GK 6'2"" 185 lbs",Gr.,6-2,,"Guanajuato, Mexico",,https://lmulions.com/sports/mens-water-polo/roster/roberto-barrera-sanchez/13744,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Jonah Allan,2,"Attacker ATT 6'1"" 180 lbs",So.,6-1,,"Melbourne, Australia",,https://lmulions.com/sports/mens-water-polo/roster/jonah-allan/13477,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Jonah Allan,2,"Attacker ATT 6'1"" 180 lbs",So.,6-1,,"Melbourne, Australia",,https://lmulions.com/sports/mens-water-polo/roster/jonah-allan/13477,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Richie Rimlinger,3,"Utility UTL 6'4"" 225 lbs",Sr.,6-4,,"Newport Beach, CA",,https://lmulions.com/sports/mens-water-polo/roster/richie-rimlinger/13496,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Richie Rimlinger,3,"Utility UTL 6'4"" 225 lbs",Sr.,6-4,,"Newport Beach, CA",,https://lmulions.com/sports/mens-water-polo/roster/richie-rimlinger/13496,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Nick Leung,4,"Attack ATT 6'1"" 240 lbs",Jr.,6-1,,"La Palma, CA",,https://lmulions.com/sports/mens-water-polo/roster/nick-leung/13490,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Nick Leung,4,"Attack ATT 6'1"" 240 lbs",Jr.,6-1,,"La Palma, CA",,https://lmulions.com/sports/mens-water-polo/roster/nick-leung/13490,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Alika Naone,5,"Attack ATT 6'1"" 195 lbs",Gr.,6-1,,"Honolulu, HI",,https://lmulions.com/sports/mens-water-polo/roster/alika-naone/13750,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Alika Naone,5,"Attack ATT 6'1"" 195 lbs",Gr.,6-1,,"Honolulu, HI",,https://lmulions.com/sports/mens-water-polo/roster/alika-naone/13750,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Bence Barics,6,"Center C 6'4"" 220 lbs",So.,6-4,,"Budapest, Hungary",,https://lmulions.com/sports/mens-water-polo/roster/bence-barics/13479,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Bence Barics,6,"Center C 6'4"" 220 lbs",So.,6-4,,"Budapest, Hungary",,https://lmulions.com/sports/mens-water-polo/roster/bence-barics/13479,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Jake Bonavia,7,"Attack ATT 5'9"" 170 lbs",Fr.,5-9,,"Kappara, Malta",,https://lmulions.com/sports/mens-water-polo/roster/jake-bonavia/13745,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Jake Bonavia,7,"Attack ATT 5'9"" 170 lbs",Fr.,5-9,,"Kappara, Malta",,https://lmulions.com/sports/mens-water-polo/roster/jake-bonavia/13745,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Caden Poulleau,8,"Utility UTL 6'3"" 200 lbs",So.,6-3,,"Danville, CA",,https://lmulions.com/sports/mens-water-polo/roster/caden-poulleau/13494,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Caden Poulleau,8,"Utility UTL 6'3"" 200 lbs",So.,6-3,,"Danville, CA",,https://lmulions.com/sports/mens-water-polo/roster/caden-poulleau/13494,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Johnny Mendiburu,9,"Center C 6'5"" 235 lbs",So.,6-5,,"Bakersfield, CA",,https://lmulions.com/sports/mens-water-polo/roster/johnny-mendiburu/13492,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Johnny Mendiburu,9,"Center C 6'5"" 235 lbs",So.,6-5,,"Bakersfield, CA",,https://lmulions.com/sports/mens-water-polo/roster/johnny-mendiburu/13492,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Tommaso Baldineti,10,"Attack ATT 5'7"" 165 lbs",Gr.,5-7,,"Recco, Italy",,https://lmulions.com/sports/mens-water-polo/roster/tommaso-baldineti/13478,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Tommaso Baldineti,10,"Attack ATT 5'7"" 165 lbs",Gr.,5-7,,"Recco, Italy",,https://lmulions.com/sports/mens-water-polo/roster/tommaso-baldineti/13478,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Caden Carpenter,11,"Attacker ATT 5'11"" 175 lbs",Sr.,5-11,,"Pleasant Hill, CA",,https://lmulions.com/sports/mens-water-polo/roster/caden-carpenter/13484,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Caden Carpenter,11,"Attacker ATT 5'11"" 175 lbs",Sr.,5-11,,"Pleasant Hill, CA",,https://lmulions.com/sports/mens-water-polo/roster/caden-carpenter/13484,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Abel Romero Corbalan,12,"Attack ATT 5'9"" 180 lbs",Jr.,5-9,,"Madrid, Spain",,https://lmulions.com/sports/mens-water-polo/roster/abel-romero-corbalan/13497,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Abel Romero Corbalan,12,"Attack ATT 5'9"" 180 lbs",Jr.,5-9,,"Madrid, Spain",,https://lmulions.com/sports/mens-water-polo/roster/abel-romero-corbalan/13497,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Asher Smith,13,"Utility UTL 6'2"" 200 lbs",So.,6-2,,"Santa Barbara, CA",,https://lmulions.com/sports/mens-water-polo/roster/asher-smith/13499,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Asher Smith,13,"Utility UTL 6'2"" 200 lbs",So.,6-2,,"Santa Barbara, CA",,https://lmulions.com/sports/mens-water-polo/roster/asher-smith/13499,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Nico Furneaux,14,"Attack ATT 6'2"" 200 lbs",So.,6-2,,"North Delta, British Columbia, Canada",,https://lmulions.com/sports/mens-water-polo/roster/nico-furneaux/13747,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Nico Furneaux,14,"Attack ATT 6'2"" 200 lbs",So.,6-2,,"North Delta, British Columbia, Canada",,https://lmulions.com/sports/mens-water-polo/roster/nico-furneaux/13747,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Josiah Yeager,15,"Attack ATT 6'2"" 185 lbs",So.,6-2,,"San Mateo, CA",,https://lmulions.com/sports/mens-water-polo/roster/josiah-yeager/13500,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Josiah Yeager,15,"Attack ATT 6'2"" 185 lbs",So.,6-2,,"San Mateo, CA",,https://lmulions.com/sports/mens-water-polo/roster/josiah-yeager/13500,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Mateo Obando,16,"Attack ATT 6'1"" 185 lbs",Fr.,6-1,,"Santa Barbara, CA",,https://lmulions.com/sports/mens-water-polo/roster/mateo-obando/13751,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Mateo Obando,16,"Attack ATT 6'1"" 185 lbs",Fr.,6-1,,"Santa Barbara, CA",,https://lmulions.com/sports/mens-water-polo/roster/mateo-obando/13751,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Eduardo Carraresi,17,"Attack ATT 6'3"" 210 lbs",Fr.,6-3,,"São Paulo, Brazil",,https://lmulions.com/sports/mens-water-polo/roster/eduardo-carraresi/13746,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Eduardo Carraresi,17,"Attack ATT 6'3"" 210 lbs",Fr.,6-3,,"São Paulo, Brazil",,https://lmulions.com/sports/mens-water-polo/roster/eduardo-carraresi/13746,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Dylan King,18,"Utility UTL 6'2"" 195 lbs",Fr.,6-2,,"Moraga, CA",,https://lmulions.com/sports/mens-water-polo/roster/dylan-king/13748,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Dylan King,18,"Utility UTL 6'2"" 195 lbs",Fr.,6-2,,"Moraga, CA",,https://lmulions.com/sports/mens-water-polo/roster/dylan-king/13748,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Alex Sharp,19,"Utility UTL 6'3"" 185 lbs",Fr.,6-3,,"Sunnyvale, CA",,https://lmulions.com/sports/mens-water-polo/roster/alex-sharp/13753,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Alex Sharp,19,"Utility UTL 6'3"" 185 lbs",Fr.,6-3,,"Sunnyvale, CA",,https://lmulions.com/sports/mens-water-polo/roster/alex-sharp/13753,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
2025,Loyola Marymount,Ian Moore,20,"Attack ATT 6'1"" 185 lbs",Fr.,6-1,,"Ventura, CA",,https://lmulions.com/sports/mens-water-polo/roster/ian-moore/13749,https://lmulions.com/sports/mens-water-polo/roster,Season Records Overall 13-12 Overall PCT Conf 3-3 Conf. PCT Streak L2 Home 6-3 Away 1-5 Neutral 6-4,26,24,
