school,record,player_name,position,height,hometown,class_year,source_url
Navy,,10 Matt Mai-Prasarnsuk,,5-10,"Villa Park, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,11 Kiefer Black,,6-7,"San Diego, Calif.",Jr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,12 Jack Reif,,6-1,"Naperville, Ill.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,13 Austin Kahn,,5-11,"San Diego, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,14 Billy Zech,,6-3,"Tiburon, Calif.",Jr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,15 Luke Kirincich,,6-2,"Menlo Park, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,16 Jackson Snapp,,6-4,"Los Altos, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,17 Quinn Bartlett,,6-0,"Newport Beach, Calif.",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,19 Connor Cashman,,6-0,"Annapolis, Md.",Jr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,20 Charlie Child,,6-2,"Dana Point, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,21 Ramsay Letteau Stallings,,6-3,"Beverly Hills, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,22 Rory Begin,,6-0,"Bakersfield, Calif.",Sr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,23 Jack Mason,,6-1,"San Diego, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,24 Ryan Mondzelewski,,6-3,"Coronado, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,25 Tyler Ter Keurst,,6-4,"Yucaipa, Calif.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,26 Jackson Sales,,6-5,"Tinley Park, Ill.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,27 Max Fino,,6-4,"San Diego, Calif.",Jr.,https://navysports.com/sports/mens-water-polo/roster
Navy,,30 Ethan Gao,,5-8,"Dallas, Texas",So.,https://navysports.com/sports/mens-water-polo/roster
Navy,,31 Chase Riesenfeld,,6-2,"Annapolis, Md.",Fr.,https://navysports.com/sports/mens-water-polo/roster
Brown,,,,,"Santa Monica, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Greenwich, Conn.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Athens, Greece",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Marin County, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Nijmegen, Natherlands",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"San Anselmo, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Moraga, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Santa Ana, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Szeged, Budapest",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"San Anselmo, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Eger, Heves, Hungary",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Seattle, Wash.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"London, England",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Sierra Madre, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Corona, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"San Anselmo, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Guaynabo, Puerto Rico",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Orinda, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Szolnok, Hungary",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Los Angeles, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Santa Monica, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Greenwich, Conn.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Athens, Greece",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Marin County, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Nijmegen, Natherlands",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"San Anselmo, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Moraga, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Santa Ana, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Szeged, Budapest",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"San Anselmo, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Eger, Heves, Hungary",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Seattle, Wash.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"London, England",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Sierra Madre, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Corona, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"San Anselmo, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Guaynabo, Puerto Rico",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Orinda, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Szolnok, Hungary",,https://brownbears.com/roster.aspx?path=mwpolo
Brown,,,,,"Los Angeles, Calif.",,https://brownbears.com/roster.aspx?path=mwpolo
George Washington,,,,,"Kotor, Montenegro",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Hamden, CT",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Ramat Gan, Israel",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Athens, Greece",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Riverside, IL",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Napoli, Italy",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Carlsbad, CA",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Philadelphia, PA",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Genoa, Italy",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Carpinteria, CA",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Flower Mound, TX",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Greenwich, CT",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Mason, OH",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Hamden, CT",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,Puerto Rico,,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Rome, Italy",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Dionysos, Greece",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Kotor, Montenegro",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Hamden, CT",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Ramat Gan, Israel",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Athens, Greece",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Riverside, IL",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Napoli, Italy",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Carlsbad, CA",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Philadelphia, PA",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Genoa, Italy",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Carpinteria, CA",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Flower Mound, TX",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Greenwich, CT",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Mason, OH",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Hamden, CT",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,Puerto Rico,,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Rome, Italy",,https://gwsports.com/sports/mens-water-polo/roster
George Washington,,,,,"Dionysos, Greece",,https://gwsports.com/sports/mens-water-polo/roster
Santa Clara,,1 Tyler Swensen,,6-4,"Laguna Beach, Calif.",R-Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,1A Owen Van Stralen,,6-0,"Orinda, Calif.",R-Jr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,1B Harrison Labrosse,,6-5,"Lafayette, Calif.",Jr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,1C Ryland Pierce,,6-3,"Pleasant Hill, Calif.",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,2 Jason Alietti,,6-5,"Pasadena, Calif.",Jr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,3 Henry Engs,,6-1,"Orinda, Calif.",So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,4 Jensen Welton,,6-2,"Austin, Texas",R-Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,5 Ashton Brown,,6-4,Sydney,Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,6 Charlie Kosinski,,6-0,"Greenwich, Conn.",R-So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,8 Harrison Villella,,6-3,"Bainbridge Island, Wash.",R-Jr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,9 Reese Jenican,,6-4,"Yorba Linda, Calif.",Sr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,10 Thomas Wisdom,,6-1,"Saratoga, Calif.",R-So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,11 Julien Chow,,6-2,"Palo Alto, Calif.",R-So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,12 Grant Roesch,,6-3,"Moraga, Calif.",Jr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,13 Beck Early,,5-10,"Newport Beach, Calif.",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,14 Imme van der Schaaf,,6-1,"Veldhoven, Netherlands",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,15 Dylan Hazen,,6-0,"Huntington Beach, Calif.",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,16 Jamie De Zwart,,6-7,"League City, Texas",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,20 Hank Woodman,,6-2,"Winnetka, Ill.",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,21 Riccardo De Simon,,6-3,"Bologna, Italy",So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,22 Luke Baird,,6-5,"Springfield, Va.",R-So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,23 Charlie Engs,,6-2,"Orinda, Calif.",R-So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,24 Weston Bancroft,,6-3,"La Jolla, Calif.",R-Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,26 Reece Hammond,,6-5,"Long Beach, Calif.",R-So.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Santa Clara,,28 Mikhail Popov,,6-0,"Pleasant Hill, Calif.",Fr.,https://santaclarabroncos.com/sports/mens-water-polo/roster
Air Force,,,,,"Redlands, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Huntington Beach, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Penryn, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Walnut Creek, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Rancho Cucamonga, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Visalia, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"San Anselmo, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Dana Point, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Bellevue, WA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Sacramento, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Roseville, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"South Pasadena, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Santa Barbara, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Arcadia, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Buffalo Grove, IL",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Bellevue, Wash.",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Seattle, WA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Sacramento, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Newport Beach, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Indian Wells, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Detroit, MI",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Cottonwood Heights, UT",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Elmhurst, IL",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Coronado, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"San Carlos, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Irvine, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Redlands, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Huntington Beach, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Penryn, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Walnut Creek, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Rancho Cucamonga, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Visalia, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"San Anselmo, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Dana Point, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Bellevue, WA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Sacramento, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Roseville, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"South Pasadena, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Santa Barbara, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Arcadia, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Buffalo Grove, IL",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Bellevue, Wash.",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Seattle, WA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Sacramento, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Newport Beach, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Indian Wells, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Detroit, MI",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Cottonwood Heights, UT",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Elmhurst, IL",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Coronado, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"San Carlos, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Air Force,,,,,"Irvine, CA",,https://goairforcefalcons.com/sports/mens-water-polo/roster
Bucknell,,,,,"Bucharest, Romania",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Windermere, Fla.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,San Clemente Calif.,,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"New Canaan, Conn.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Long Beach, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Saint Louis, Mo.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Kibbutz Givat Hashlosha, Israel",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Belgrade, Serbia",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Pleasantville, N.Y.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Bellevue, Wash.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Moorpark, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Belgrade, Serbia",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Stanford, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Glendale, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Saratoga, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Boca Raton, Fla.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Poway, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Greenwich, Conn.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Bucharest, Romania",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Windermere, Fla.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,San Clemente Calif.,,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"New Canaan, Conn.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Long Beach, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Saint Louis, Mo.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Kibbutz Givat Hashlosha, Israel",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Belgrade, Serbia",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Pleasantville, N.Y.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Bellevue, Wash.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Moorpark, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Belgrade, Serbia",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Stanford, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Glendale, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Saratoga, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Boca Raton, Fla.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Poway, Calif.",,https://bucknellbison.com/sports/mens-water-polo/roster
Bucknell,,,,,"Greenwich, Conn.",,https://bucknellbison.com/sports/mens-water-polo/roster
Wagner,,1 Ian Conway,,6-2,"Saint Louis, MO",So.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,1 Filip Petrovic,,6-3,"Seattle, WA",So.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,2 Landon Castillo,,6-0,"Newport Beach, CA",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,3 Kelly Murphy,,6-3,"Austin, TX",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,4 Nadav Carmon,,6-3,"Tamara Yohanan, Israel",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,5 Ryan Kerry,,6-4,"Long Beach, CA",Sr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,6 Smith Connors,,6-3,"Brisbane, Australia",So.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,7 Maayan Nahari,,5-10,"Givat Ela, Israel",Jr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,8 Vince Varga,,6-2,"Budapest, Hungary",Jr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,9 Matt Wedlock,,6-2,"Saint Louis, MO",So.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,10 Matan Friedenberg,,6-5,"Tel Aviv, Israel",So.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,11 Laszlo Strasser,,6-3,"Budapest, Hungary",Sr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,12 Jacob Troy,,6-1,"Mohnton, PA",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,13 Jonah Aguilera,,5-11,"Eastvale, CA",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,14 Patrick Ray,,6-2,"Columbus, OH",Jr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,15 Jackson McGuckin,,6-1,"Tucker, GA",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,16 Weston Swank,,6-1,"Long Beach, CA",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,17 Senan Noonan,,,"Dublin, Ireland",Jr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,18 Aksel Gerhardstein,,6-3,"London, UK",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,19 Toby Zeeck,,5-10,"Chicago,IL",Fr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,23 Gabe Johnson,,6-2,"Northbrook, IL",Jr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,24 Landin Romo,,6-0,"Santa Barbara, CA",Jr.,https://wagnerathletics.com/sports/mens-polo/roster
Wagner,,25 Eliot Alvarez,,6-5,"San Leandro, California",Sr.,https://wagnerathletics.com/sports/mens-polo/roster
Mount St. Mary's,,1 C Sherif Hosni,,,"Hamilton, New Zealand",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,2 Alexandros Belesis,,,"Athens, Greece",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,3 Nikolaos Agritelis,,,"Athens, Greece",Fr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,4 Max Economy,,,"Richmond, Va.",So.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,5 Chrysostomos Valavanis,,,"Athens, Greece",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,6 Hugo Soares de Oliveira,,,"Denton, Tx.",Fr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,7 John Zingo,,,"Towson, Maryland",Fr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,8 Gunner Lanquist,,,"Moorpark, Calif.",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,9 Nate Valentine,,,"Blue Bell, Pa.",Jr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,10 Jack Fox,,,"Jupiter, Fla.",Jr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,11 Ivan Morales,,,"Gurnee, Ill.",Jr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,12 Ioannis Skliras,,,"Athens, Greece",Fr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,13 Wes Reising,,,"Annapolis, Md.",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,14 Andrew Norris,,,"Skyesville, Md.",Gr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,15 Carson Owens,,,"Atlanta, Ga.",Fr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,16 Aidan Zieger,,,"Timonium, Md.",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,17 Ayden Hess,,,"Atlanta, Ga.",Sr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,18 C Aaron Tarr,,,"Durban, South Africa",Jr.,https://mountathletics.com/sports/mens-water-polo/roster
Mount St. Mary's,,21 William Matthews,,,"Willow Grove, Pa.",Fr.,https://mountathletics.com/sports/mens-water-polo/roster
Iona,,1 Aleksandar Slavkovic,,6-3,"Belgrade, Serbia",Sr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,1A PJ Bartzen,,6-1,"Aurora, IL",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,1B Eric Caplener,,6-2,"Los Gatos, CA",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,1C Kyle Chin Lee,,6-0,"Diego Martin, Trinidad and Tobago",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,2 Jayden Arana,,6-0,"Freeport, TX",Jr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,3 Zachary McAllister-Sim,,6-6,"Auckland, New Zealand",Jr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,4 Pavle Musikic,,6-2,"Belgrade, Serbia",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,5 Kale Arena,,6-0,"Fremantle, Australia",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,6 Zayden Garner,,6-1,"Altamonte Springs, FL",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,7 Carter Williamson,,5-11,"El Segundo, CA",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,8 Matthew Mischlich,,6-0,"Houston, TX",Sr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,9 Toni Vlasic,,6-1,"Pembroke Pines, FL",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,10 Luka Nastic,,6-1,"Chicago, IL",Gr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,11 Brett Grady,,6-1,"Naperville, IL",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,12 Hugh Coyle,,6-2,"Annapolis, MD",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,13 Coby Scanlon,,6-3,"Orlando, FL",Sr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,14 John Barrett,,6-3,"Phoenix, MD",So.,https://ionagaels.com/sports/mens-water-polo/roster
