season,school,player_name,jersey_number,position,class_year,height,weight,hometown,high_school,profile_url,roster_url,team_record_2025,team_w_2025,team_l_2025,team_t_2025,name,swimcloud_url,swimcloud_50free_time,swimcloud_50free_course,swimcloud_50free_note,swimcloud_high_school,swimcloud_grad_year
2025,California,James Peace III,1,"Goalkeeper G 6'6"" 208 lbs",R-Fr.,6-6,,Los Angeles,,https://calbears.com/sports/mens-water-polo/roster/james-peace-iii/26817,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,James Peace III,,,,no_verified_candidate;tried=3,,
2025,California,James Peace III,1,"Goalkeeper G 6'6"" 208 lbs",R-Fr.,6-6,,Los Angeles,,https://calbears.com/sports/mens-water-polo/roster/james-peace-iii/26817,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,James Peace III,,,,no_verified_candidate;tried=3,,
2025,California,Aran Pina,1,Goalkeeper GK,Fr.,,,,,https://calbears.com/sports/mens-water-polo/roster/aran-pina/26932,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Aran Pina,,,,no_verified_candidate;tried=1,,
2025,California,Aran Pina,1,Goalkeeper GK,Fr.,,,,,https://calbears.com/sports/mens-water-polo/roster/aran-pina/26932,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Aran Pina,,,,no_verified_candidate;tried=1,,
2025,California,Tomas Perrone,2,Attacker ATT,Fr.,,,"Barcelona, Spain",,https://calbears.com/sports/mens-water-polo/roster/tomas-perrone/26926,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Tomas Perrone,,,,no_verified_candidate;tried=1,,
2025,California,Tomas Perrone,2,Attacker ATT,Fr.,,,"Barcelona, Spain",,https://calbears.com/sports/mens-water-polo/roster/tomas-perrone/26926,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Tomas Perrone,,,,no_verified_candidate;tried=1,,
2025,California,Kai Inoue,3,"Attacker ATT 5'10""",Fr.,5-10,,"Huntington Beach, Calif.",,https://calbears.com/sports/mens-water-polo/roster/kai-inoue/26924,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Kai Inoue,https://www.swimcloud.com/swimmer/1173174/times/,,,ok;score=4;cand=KAI INOUE;tried=1;parse=not_found,,
2025,California,Kai Inoue,3,"Attacker ATT 5'10""",Fr.,5-10,,"Huntington Beach, Calif.",,https://calbears.com/sports/mens-water-polo/roster/kai-inoue/26924,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Kai Inoue,https://www.swimcloud.com/swimmer/1173174/times/,,,ok;score=4;cand=KAI INOUE;tried=1;parse=not_found,,
2025,California,Maddox Arlett,4,"Defender D 6'5""",So.,6-5,,Laguna Hills,,https://calbears.com/sports/mens-water-polo/roster/maddox-arlett/26807,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Maddox Arlett,,,,no_verified_candidate;tried=1,,
2025,California,Maddox Arlett,4,"Defender D 6'5""",So.,6-5,,Laguna Hills,,https://calbears.com/sports/mens-water-polo/roster/maddox-arlett/26807,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Maddox Arlett,,,,no_verified_candidate;tried=1,,
2025,California,Dominic Brown,5,"Center C 6'6"" 230 lbs",R-So.,6-6,,"Concord, Calif.",,https://calbears.com/sports/mens-water-polo/roster/dominic-brown/26925,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Dominic Brown,https://www.swimcloud.com/swimmer/1603418/times/,29.55,SCY,ok;score=4;cand=Dominick Brown;tried=1;parse=ok,Home,
2025,California,Dominic Brown,5,"Center C 6'6"" 230 lbs",R-So.,6-6,,"Concord, Calif.",,https://calbears.com/sports/mens-water-polo/roster/dominic-brown/26925,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Dominic Brown,https://www.swimcloud.com/swimmer/1603418/times/,29.55,SCY,ok;score=4;cand=Dominick Brown;tried=1;parse=ok,Home,
2025,California,Chase Wilson,6,"Center C 6'1""",Jr.,6-1,,"New York, N.Y.",,https://calbears.com/sports/mens-water-polo/roster/chase-wilson/26923,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Chase Wilson,https://www.swimcloud.com/swimmer/1777132/times/,34.69,LCM,ok;score=6;cand=Chase Wilson;tried=1;parse=ok,,
2025,California,Chase Wilson,6,"Center C 6'1""",Jr.,6-1,,"New York, N.Y.",,https://calbears.com/sports/mens-water-polo/roster/chase-wilson/26923,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Chase Wilson,https://www.swimcloud.com/swimmer/1777132/times/,34.69,LCM,ok;score=6;cand=Chase Wilson;tried=1;parse=ok,,
2025,California,Albert Ponferrada,7,"Attacker A 6'4"" 215 lbs",Sr.,6-4,,"Barcelona, Spain",,https://calbears.com/sports/mens-water-polo/roster/albert-ponferrada/26818,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Albert Ponferrada,,,,no_verified_candidate;tried=1,,
2025,California,Albert Ponferrada,7,"Attacker A 6'4"" 215 lbs",Sr.,6-4,,"Barcelona, Spain",,https://calbears.com/sports/mens-water-polo/roster/albert-ponferrada/26818,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Albert Ponferrada,,,,no_verified_candidate;tried=1,,
2025,California,Beso Akhvlediani,8,Attacker ATT,Fr.,,,"Tbilisi, Georgia",,https://calbears.com/sports/mens-water-polo/roster/beso-akhvlediani/26929,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Beso Akhvlediani,,,,no_verified_candidate;tried=1,,
2025,California,Beso Akhvlediani,8,Attacker ATT,Fr.,,,"Tbilisi, Georgia",,https://calbears.com/sports/mens-water-polo/roster/beso-akhvlediani/26929,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Beso Akhvlediani,,,,no_verified_candidate;tried=1,,
2025,California,Milan Sumich,9,"Defender D 6'7""",Fr.,6-7,,,,https://calbears.com/sports/mens-water-polo/roster/milan-sumich/26931,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Milan Sumich,https://www.swimcloud.com/swimmer/1803284/times/,24.00,SCY,ok;score=4;cand=Milan Sumich;tried=1;parse=ok,Home,
2025,California,Milan Sumich,9,"Defender D 6'7""",Fr.,6-7,,,,https://calbears.com/sports/mens-water-polo/roster/milan-sumich/26931,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Milan Sumich,,,,,,
2025,California,Loui Schuler,10,Utility UT,Gr.,,,,,https://calbears.com/sports/mens-water-polo/roster/loui-schuler/26930,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Loui Schuler,,,,,,
2025,California,Loui Schuler,10,Utility UT,Gr.,,,,,https://calbears.com/sports/mens-water-polo/roster/loui-schuler/26930,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Loui Schuler,,,,,,
2025,California,Alex Oprea,11,"Attacker A 6'4"" 225 lbs",So.,6-4,,"Downey, Calif.",,https://calbears.com/sports/mens-water-polo/roster/alex-oprea/26815,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Alex Oprea,,,,,,
2025,California,Alex Oprea,11,"Attacker A 6'4"" 225 lbs",So.,6-4,,"Downey, Calif.",,https://calbears.com/sports/mens-water-polo/roster/alex-oprea/26815,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Alex Oprea,,,,,,
2025,California,Marci Szatmary,12,"Attacker A 6'2"" 205 lbs",Sr.,6-2,,"San Diego, Calif.",,https://calbears.com/sports/mens-water-polo/roster/marci-szatmary/26819,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Marci Szatmary,,,,,,
2025,California,Marci Szatmary,12,"Attacker A 6'2"" 205 lbs",Sr.,6-2,,"San Diego, Calif.",,https://calbears.com/sports/mens-water-polo/roster/marci-szatmary/26819,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Marci Szatmary,,,,,,
2025,California,Patrik Kolak,13,"Utility UT 6'2"" 198 lbs",So.,6-2,,"Dubrovnik, Croatia",,https://calbears.com/sports/mens-water-polo/roster/patrik-kolak/26813,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Patrik Kolak,,,,,,
2025,California,Patrik Kolak,13,"Utility UT 6'2"" 198 lbs",So.,6-2,,"Dubrovnik, Croatia",,https://calbears.com/sports/mens-water-polo/roster/patrik-kolak/26813,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Patrik Kolak,,,,,,
2025,California,Brennan Fuchslin,14,"Attacker A 6'2"" 190 lbs",So.,6-2,,"Dixon, Calif.",,https://calbears.com/sports/mens-water-polo/roster/brennan-fuchslin/26810,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Brennan Fuchslin,,,,,,
2025,California,Brennan Fuchslin,14,"Attacker A 6'2"" 190 lbs",So.,6-2,,"Dixon, Calif.",,https://calbears.com/sports/mens-water-polo/roster/brennan-fuchslin/26810,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Brennan Fuchslin,,,,,,
2025,California,Nik Mirkovic,15,"Attacker ATT 6'3"" 210 lbs",Sr.,6-3,,"Irvine, Calif.",,https://calbears.com/sports/mens-water-polo/roster/nik-mirkovic/26814,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Nik Mirkovic,,,,,,
2025,California,Nik Mirkovic,15,"Attacker ATT 6'3"" 210 lbs",Sr.,6-3,,"Irvine, Calif.",,https://calbears.com/sports/mens-water-polo/roster/nik-mirkovic/26814,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Nik Mirkovic,,,,,,
2025,California,Gigo Sarimsakci,16,"Center C 6'5"" 230 lbs",Fr.,6-5,,"San Francisco, Calif.",,https://calbears.com/sports/mens-water-polo/roster/gigo-sarimsakci/26928,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Gigo Sarimsakci,,,,,,
2025,California,Gigo Sarimsakci,16,"Center C 6'5"" 230 lbs",Fr.,6-5,,"San Francisco, Calif.",,https://calbears.com/sports/mens-water-polo/roster/gigo-sarimsakci/26928,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Gigo Sarimsakci,,,,,,
2025,California,Ryder Hagan,17,"Attacker ATT 6'5"" 205 lbs",R-Jr.,6-5,,"Danville, Calif.",,https://calbears.com/sports/mens-water-polo/roster/ryder-hagan/26811,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Ryder Hagan,,,,,,
2025,California,Ryder Hagan,17,"Attacker ATT 6'5"" 205 lbs",R-Jr.,6-5,,"Danville, Calif.",,https://calbears.com/sports/mens-water-polo/roster/ryder-hagan/26811,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Ryder Hagan,,,,,,
2025,California,Patrick Stice,19,"Utility UT 6'5"" 205 lbs",Fr.,6-5,,"Orinda, Calif.",,https://calbears.com/sports/mens-water-polo/roster/patrick-stice/26927,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Patrick Stice,,,,,,
2025,California,Patrick Stice,19,"Utility UT 6'5"" 205 lbs",Fr.,6-5,,"Orinda, Calif.",,https://calbears.com/sports/mens-water-polo/roster/patrick-stice/26927,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Patrick Stice,,,,,,
2025,California,Luke Bachler,20,"Attacker ATT 6'4"" 200 lbs",Jr.,6-4,,"Woodside, Calif.",,https://calbears.com/sports/mens-water-polo/roster/luke-bachler/26922,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Luke Bachler,,,,,,
2025,California,Luke Bachler,20,"Attacker ATT 6'4"" 200 lbs",Jr.,6-4,,"Woodside, Calif.",,https://calbears.com/sports/mens-water-polo/roster/luke-bachler/26922,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Luke Bachler,,,,,,
2025,California,Bende Pardi,21,"Attacker A 6'4"" 215 lbs",R-Sr.,6-4,,"Budapest, Hungary",,https://calbears.com/sports/mens-water-polo/roster/bende-pardi/26816,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Bende Pardi,,,,,,
2025,California,Bende Pardi,21,"Attacker A 6'4"" 215 lbs",R-Sr.,6-4,,"Budapest, Hungary",,https://calbears.com/sports/mens-water-polo/roster/bende-pardi/26816,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Bende Pardi,,,,,,
2025,California,Seth Bousfield,22,"Defender D 6'8""",R-Fr.,6-8,,"Granite Bay, Calif.",,https://calbears.com/sports/mens-water-polo/roster/seth-bousfield/26808,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Seth Bousfield,,,,,,
2025,California,Seth Bousfield,22,"Defender D 6'8""",R-Fr.,6-8,,"Granite Bay, Calif.",,https://calbears.com/sports/mens-water-polo/roster/seth-bousfield/26808,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,Seth Bousfield,,,,,,
2025,California,William Kelly,25,"Attacker ATT 6'3"" 180 lbs",Sr.,6-3,,"Laguna Beach, Calif.",,https://calbears.com/sports/mens-water-polo/roster/william-kelly/26812,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,William Kelly,,,,,,
2025,California,William Kelly,25,"Attacker ATT 6'3"" 180 lbs",Sr.,6-3,,"Laguna Beach, Calif.",,https://calbears.com/sports/mens-water-polo/roster/william-kelly/26812,https://calbears.com/sports/mens-water-polo/roster,Season Records Overall 15-8 Overall PCT Conf 1-5 Conf. PCT Streak L2 Home 6-2 Away 2-4 Neutral 7-2,30.0,20.0,,William Kelly,,,,,,
2025,UC San Diego,Alex Hegeman,1,"Goalkeeper GK 6'5"" 205 lbs Roosevelt",R-Fr.,6-5,,"San Jose, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/alex-hegeman/14139,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Alex Hegeman,,,,,,
2025,UC San Diego,Alex Hegeman,1,"Goalkeeper GK 6'5"" 205 lbs Roosevelt",R-Fr.,6-5,,"San Jose, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/alex-hegeman/14139,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Alex Hegeman,,,,,,
2025,UC San Diego,A Winston Loh,1A,"Goalkeeper GK 6'2"" 190 lbs Warren",Sr.,6-2,,"Fullerton, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/winston-loh/14260,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,A Winston Loh,,,,,,
2025,UC San Diego,A Winston Loh,1A,"Goalkeeper GK 6'2"" 190 lbs Warren",Sr.,6-2,,"Fullerton, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/winston-loh/14260,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,A Winston Loh,,,,,,
2025,UC San Diego,Landon Akerstrom,2,"Attacker ATK 6'5"" 210 lbs Seventh",Jr.,6-5,,"Costa Mesa, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/landon-akerstrom/14128,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Landon Akerstrom,,,,,,
2025,UC San Diego,Landon Akerstrom,2,"Attacker ATK 6'5"" 210 lbs Seventh",Jr.,6-5,,"Costa Mesa, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/landon-akerstrom/14128,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Landon Akerstrom,,,,,,
2025,UC San Diego,Eamon Hennessey,3,"Utility UTL 6'5"" 210 lbs Sixth",Sr.,6-5,,"Newport Beach, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/eamon-hennessey/14140,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Eamon Hennessey,,,,,,
2025,UC San Diego,Eamon Hennessey,3,"Utility UTL 6'5"" 210 lbs Sixth",Sr.,6-5,,"Newport Beach, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/eamon-hennessey/14140,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Eamon Hennessey,,,,,,
2025,UC San Diego,Ante Buzov,4,"Utility UTL 6'7"" 245 lbs Marshall",Sr.,6-7,,"Split, Croatia",,https://ucsdtritons.com/sports/mens-water-polo/roster/ante-buzov/14134,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Ante Buzov,,,,,,
2025,UC San Diego,Ante Buzov,4,"Utility UTL 6'7"" 245 lbs Marshall",Sr.,6-7,,"Split, Croatia",,https://ucsdtritons.com/sports/mens-water-polo/roster/ante-buzov/14134,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Ante Buzov,,,,,,
2025,UC San Diego,Finn Bugelli,5,"Utility UTL 6'4"" 225 lbs Warren",Jr.,6-4,,"La Jolla, Calif.",,https://ucsdtritons.com/sports/mens-water-polo/roster/finn-bugelli/14133,https://ucsdtritons.com/sports/mens-water-polo/roster/2025,Season Record Overall 21-10 PCT .677 Conf 2-3 PCT .400 Streak L1 Home 7-6 Away 5-2 Neutral 9-2,21.0,10.0,,Finn Bugelli,,,,,,
